x0,x1,y0,y1,z0,z1,face,material,surf_variant,flux_kW_m2,cos_theta
0.0000,0.1000,-0.1000,0.1000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.0000,0.1000,-0.1000,0.1000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.1000,0.2000,-0.1000,0.1000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.1000,0.2000,-0.2000,-0.1000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.1000,0.2000,0.1000,0.2000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.1000,0.2000,-0.2000,-0.1000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.1000,0.2000,0.1000,0.2000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.1000,0.2000,-0.1000,0.1000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.3000,-0.2000,-0.1000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.3000,0.1000,0.2000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.3000,-0.3000,-0.2000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.3000,0.2000,0.3000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.3000,-0.3000,-0.2000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.3000,0.2000,0.3000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.3000,-0.2000,-0.1000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.3000,0.1000,0.2000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.4000,-0.1000,0.1000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.2000,0.4000,-0.1000,0.1000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,-0.2000,-0.1000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,0.1000,0.2000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,-0.3000,-0.2000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,0.2000,0.3000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,-0.4000,-0.3000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,0.3000,0.4000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,-0.4000,-0.3000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,0.3000,0.4000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,-0.3000,-0.2000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,0.2000,0.3000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,-0.2000,-0.1000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.3000,0.4000,0.1000,0.2000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,-0.3000,-0.2000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,0.2000,0.3000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,-0.4000,-0.3000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,0.3000,0.4000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,-0.5000,-0.4000,-0.1000,-0.1000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,0.4000,0.5000,-0.1000,-0.1000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,-0.5000,-0.4000,0.1000,0.1000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,0.4000,0.5000,0.1000,0.1000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,-0.4000,-0.3000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,0.3000,0.4000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,-0.3000,-0.2000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,0.2000,0.3000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.5000,-0.1000,0.1000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.6000,-0.2000,0.2000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.6000,-0.2000,-0.1000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.4000,0.6000,0.1000,0.2000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,-0.4000,-0.3000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,0.3000,0.4000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,-0.5000,-0.4000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,0.4000,0.5000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,-0.5000,-0.4000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,0.4000,0.5000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,-0.4000,-0.3000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,0.3000,0.4000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,-0.3000,-0.2000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.6000,0.2000,0.3000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.7000,-0.3000,-0.2000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.7000,0.2000,0.3000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.5000,0.7000,-0.1000,0.1000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,-0.1000,0.1000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,-0.6000,-0.5000,-0.2000,-0.2000,+z,EGFR,EGFR_R0150,150,0.2588
0.6000,0.7000,0.5000,0.6000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,-0.6000,-0.5000,0.2000,0.2000,+z,EGFR,EGFR_R0150,150,0.2588
0.6000,0.7000,0.5000,0.6000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,-0.5000,-0.4000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,0.4000,0.5000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,-0.4000,-0.3000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,0.3000,0.4000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,-0.2000,-0.1000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.7000,0.1000,0.2000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.8000,-0.2000,-0.1000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.8000,0.1000,0.2000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.8000,-0.4000,-0.3000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.8000,0.3000,0.4000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.8000,-0.5000,-0.4000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.8000,0.4000,0.5000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.8000,-0.3000,-0.2000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.6000,0.8000,0.2000,0.3000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.8000,-0.6000,-0.5000,-0.3000,-0.3000,+z,EGFR,EGFR_R0150,150,0.2588
0.7000,0.8000,0.5000,0.6000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.8000,-0.6000,-0.5000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.8000,0.5000,0.6000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.8000,-0.5000,-0.4000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.8000,0.4000,0.5000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.8000,-0.2000,-0.1000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.8000,0.1000,0.2000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.9000,-0.3000,-0.2000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.9000,0.2000,0.3000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.9000,-0.4000,-0.3000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,0.9000,0.3000,0.4000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,1.0000,-0.1000,0.1000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.7000,1.3000,-0.1000,0.1000,0.9000,0.9000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,-0.5000,-0.4000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,0.4000,0.5000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,-0.6000,-0.5000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,0.5000,0.6000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,-0.7000,-0.6000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,0.6000,0.7000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,-0.7000,-0.6000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,0.6000,0.7000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,-0.2000,-0.1000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,0.9000,0.1000,0.2000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,-0.2000,-0.1000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,0.1000,0.2000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,-0.4000,-0.3000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,0.3000,0.4000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,-0.6000,-0.5000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,0.5000,0.6000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,-0.5000,-0.4000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,0.4000,0.5000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,-0.3000,-0.2000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.8000,1.0000,0.2000,0.3000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.0000,-0.7000,-0.6000,-0.3000,-0.3000,+z,EGFR,EGFR_R0150,150,0.2588
0.9000,1.0000,0.6000,0.7000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.0000,-0.7000,-0.6000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.0000,0.6000,0.7000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.1000,-0.3000,-0.2000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.1000,0.2000,0.3000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.1000,-0.5000,-0.4000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.1000,0.4000,0.5000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.1000,-0.6000,-0.5000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.1000,0.5000,0.6000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.1000,-0.4000,-0.3000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.1000,0.3000,0.4000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.3000,-0.2000,-0.1000,0.9000,0.9000,+z,EGFR,EGFR_R0350,350,0.2588
0.9000,1.3000,0.1000,0.2000,0.9000,0.9000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,-0.7000,-0.6000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,0.6000,0.7000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,-0.8000,-0.7000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,0.7000,0.8000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,-0.8000,-0.7000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,0.7000,0.8000,0.3000,0.3000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,-0.7000,-0.6000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,0.6000,0.7000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,-0.6000,-0.5000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.1000,0.5000,0.6000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.2000,-0.2000,0.2000,-0.8000,-0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.2000,-0.4000,-0.3000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.2000,0.3000,0.4000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.2000,-0.5000,-0.4000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.2000,0.4000,0.5000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.2000,-0.3000,-0.2000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.0000,1.2000,0.2000,0.3000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.2000,-0.8000,-0.7000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.2000,0.7000,0.8000,-0.3000,-0.3000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.2000,-0.8000,-0.7000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.2000,0.7000,0.8000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.2000,0.3000,0.4000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,-0.3000,-0.2000,-0.8000,-0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,0.2000,0.3000,-0.8000,-0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,-0.5000,-0.4000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,0.4000,0.5000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,-0.6000,-0.5000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,0.5000,0.6000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,-0.7000,-0.6000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,0.6000,0.7000,-0.5000,-0.5000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,-0.7000,-0.6000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,0.6000,0.7000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,-0.6000,-0.5000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,0.5000,0.6000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.1000,1.3000,-0.4000,-0.3000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.3000,-0.9000,-0.8000,-0.1000,-0.1000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.3000,0.8000,0.9000,-0.1000,-0.1000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.3000,-0.9000,-0.8000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.3000,0.8000,0.9000,0.2000,0.2000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.3000,-0.8000,-0.7000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.3000,0.7000,0.8000,0.5000,0.5000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.3000,-0.5000,-0.4000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.3000,0.4000,0.5000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.4000,-0.2000,0.2000,-0.9000,-0.9000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.4000,-0.4000,-0.3000,-0.8000,-0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.4000,0.3000,0.4000,-0.8000,-0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.4000,-0.8000,-0.7000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.4000,0.7000,0.8000,-0.4000,-0.4000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.4000,-0.3000,-0.2000,0.9000,0.9000,+z,EGFR,EGFR_R0350,350,0.2588
1.2000,1.4000,0.2000,0.4000,0.9000,0.9000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.3000,-0.2000,-0.9000,-0.9000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,0.2000,0.3000,-0.9000,-0.9000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.5000,-0.4000,-0.8000,-0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,0.4000,0.5000,-0.8000,-0.8000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.6000,-0.5000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,0.5000,0.6000,-0.7000,-0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.7000,-0.6000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,0.6000,0.7000,-0.6000,-0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.9000,-0.8000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,0.8000,0.9000,-0.2000,-0.2000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.9000,-0.8000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,0.8000,0.9000,0.4000,0.4000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.8000,-0.7000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,0.7000,0.8000,0.6000,0.6000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.7000,-0.6000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,0.6000,0.7000,0.7000,0.7000,+z,EGFR,EGFR_R0350,350,0.2588
1.3000,1.4000,-0.6000,-0.5000,0.8000,0.8000,+z,EGFR,EGFR_R0350,350,0.2588
