index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
170,RADM,A01.stl,E-玻璃纤维,+z,367,1.2999999999999998,-0.35,-0.795
171,RADM,A01.stl,E-玻璃纤维,+z,367,1.2999999999999998,0.35,-0.795
172,RADM,A01.stl,E-玻璃纤维,+z,367,1.2999999999999998,-0.75,-0.395
173,RADM,A01.stl,E-玻璃纤维,+z,367,1.2999999999999998,0.75,-0.395
174,RADM,A01.stl,E-玻璃纤维,+z,367,1.2999999999999998,-0.25,0.905
175,RADM,A01.stl,E-玻璃纤维,+z,367,1.2999999999999998,0.30000000000000004,0.905
176,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.25,-0.895
177,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.25,-0.895
178,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.45,-0.795
179,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.45,-0.795
180,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.55,-0.695
181,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.55,-0.695
182,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.6499999999999999,-0.595
183,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.6499999999999999,-0.595
184,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.8500000000000001,-0.195
185,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.8500000000000001,-0.195
186,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.8500000000000001,0.405
187,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.8500000000000001,0.405
188,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.75,0.605
189,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.75,0.605
190,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.6499999999999999,0.705
191,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.6499999999999999,0.705
192,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.55,0.805
193,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.55,0.805
194,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,-0.4,0.905
195,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.45,0.905
196,RADM,A01.stl,E-玻璃纤维,+z,367,1.35,0.0,1.005
197,RADM,A01.stl,E-玻璃纤维,-x,1312,-0.004999999999999972,0.0,0.0
198,RADM,A01.stl,E-玻璃纤维,-x,1312,0.095,0.0,-0.25
199,RADM,A01.stl,E-玻璃纤维,-x,1312,0.095,-0.15000000000000002,0.0
200,RADM,A01.stl,E-玻璃纤维,-x,1312,0.095,0.15000000000000002,0.0
201,RADM,A01.stl,E-玻璃纤维,-x,1312,0.095,0.0,0.25
202,RADM,A01.stl,E-玻璃纤维,-x,1312,0.195,0.0,-0.35
203,RADM,A01.stl,E-玻璃纤维,-x,1312,0.195,-0.15000000000000002,-0.25
204,RADM,A01.stl,E-玻璃纤维,-x,1312,0.195,0.15000000000000002,-0.25
205,RADM,A01.stl,E-玻璃纤维,-x,1312,0.195,-0.25,0.0
206,RADM,A01.stl,E-玻璃纤维,-x,1312,0.195,0.25,0.0
207,RADM,A01.stl,E-玻璃纤维,-x,1312,0.195,-0.15000000000000002,0.25
208,RADM,A01.stl,E-玻璃纤维,-x,1312,0.195,0.15000000000000002,0.25
