index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
289,AL2024,A02.stl,铝合金2024,+z,1471,1.6125,-0.45,1.035
290,AL2024,A02.stl,铝合金2024,+z,706,1.7625000000000002,-0.45,1.035
291,AL2024,A02.stl,铝合金2024,+z,1471,1.6125,0.45,1.035
292,AL2024,A02.stl,铝合金2024,+z,706,1.7625000000000002,0.45,1.035
293,AL2024,A02.stl,铝合金2024,+z,353,1.65,-0.95,0.535
294,AL2024,A02.stl,铝合金2024,+z,706,1.65,0.95,0.535
295,AL2024,A02.stl,铝合金2024,+z,353,1.65,-0.75,0.8350000000000001
296,AL2024,A02.stl,铝合金2024,+z,706,1.65,0.75,0.8350000000000001
297,AL2024,A02.stl,铝合金2024,+z,1353,1.65,0.0,1.135
298,AL2024,A02.stl,铝合金2024,+z,706,1.6500000000000001,-0.8500000000000001,0.735
299,AL2024,A02.stl,铝合金2024,+z,353,1.75,-0.8500000000000001,0.735
300,AL2024,A02.stl,铝合金2024,+z,706,1.6500000000000001,0.8500000000000001,0.735
301,AL2024,A02.stl,铝合金2024,+z,353,1.75,0.8500000000000001,0.735
302,AL2024,A02.stl,铝合金2024,+z,1118,1.6500000000000001,-0.6499999999999999,0.935
303,AL2024,A02.stl,铝合金2024,+z,353,1.75,-0.6499999999999999,0.935
304,AL2024,A02.stl,铝合金2024,+z,1471,1.6500000000000001,0.6499999999999999,0.935
305,AL2024,A02.stl,铝合金2024,+z,353,1.75,0.6499999999999999,0.935
306,AL2024,A02.stl,铝合金2024,+z,353,1.75,-0.95,0.635
307,AL2024,A02.stl,铝合金2024,+z,706,1.75,0.95,0.635
308,AL2024,A02.stl,铝合金2024,+z,1118,1.75,-0.75,0.935
309,AL2024,A02.stl,铝合金2024,+z,1471,1.75,0.75,0.935
310,AL2024,A02.stl,铝合金2024,+z,1118,1.75,-0.55,1.035
311,AL2024,A02.stl,铝合金2024,+z,1471,1.75,0.55,1.035
